JournalCode;JournalLib;EcritureNum;EcritureDate;CompteNum;CompteLib;CompAuxNum;CompAuxLib;PieceRef;PieceDate;EcritureLib;Debit;Credit;EcritureLet;DateLet;ValidDate;Montantdevise;Idevise;1-Montant;2-Valeur Absolue;3-Mois;4-Trimestre;5-Semestre;6-Annee;7-Racine 1;8-Libellé Racine 1;9-Racine 2;10-Libellé Racine 2;11-Racine 3;12-Libellé Racine 3;13-Racine 4;14-Libellé Racine 4;15-Racine 5;16-Libellé Racine 5;17-Bilan;18-Resultat;19-Report à nouveau;20-Trésorerie;21-Banque;22-Caisse;23-Debit/Crédit;24-Encaissements / Décaissements;25-Dettes;26-;27-;29-Investissements;30-;31-;32-
AC;ACHATS;01/02/2005;20230102;44566100;TVA DEDUCTIBLE 20%;;;5;20230102;Facture SWILE - MONTPELLIER du 02/01/2023;0,78;0;;;;;;0;0;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;;;;;;;;
AC;ACHATS;01/02/2005;20230102;43700000;TICKET RESTAURANT SALARIÃ‰S;;;5;20230102;Facture SWILE - MONTPELLIER du 02/01/2023;1877,2;0;;;;;;-1877;1877;;;;;4;;43;ORGANISMES_SOCIAUX;437;Autres organismes sociaux;4370;Autres organismes sociaux;43700;Autres organismes sociaux;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2005;20230102;62750000;SERVICES BANCAIRES ET ASSIMILÃ‰S;;;5;20230102;Facture SWILE - MONTPELLIER du 02/01/2023;3,9;0;;;;;;-3;3;;;;;6;;62;NA;627;Services bancaires et assimiles;6275;Services bancaires et assimiles;62750;Services bancaires et assimiles;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2006;20230101;40110000;FOURNISSEURS;SIE;SIE ;1;20230101;Facture SI-EXPERTISE du 01/01/2023;0;59,88;;;;;;59;59;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;01/02/2006;20230101;61354000;ABONNEMENT TRANSFERTBANQUE;;;1;20230101;Facture SI-EXPERTISE du 01/01/2023;49,9;0;;;;;;-49;49;;;;;6;;61;NA;613;Loyer;6135;Locations mobilieres;61354;;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2006;20230101;44566100;TVA DEDUCTIBLE 20%;;;1;20230101;Facture SI-EXPERTISE du 01/01/2023;9,98;0;;;;;;-9;9;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2007;20230110;40110000;FOURNISSEURS;CIAMT;CENTRE INTER MEDECINE TRAVAIL PARIS;8;20230110;Facture CENTRE INTER MEDECINE TRAVAIL - PARIS du 10/01/2023;0;1932;;;;;;1932;1932;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;01/02/2007;20230110;64750000;PERS MEDECINE DU TRAVAIL PHARMACIE;;;8;20230110;Facture CENTRE INTER MEDECINE TRAVAIL - PARIS du 10/01/2023;1610;0;;;;;;-1610;1610;;;;;6;;64;SALAIRES;647;Autres charges sociales;6475;Medecine du travail, pharmacie;64750;Medecine du travail, pharmacie;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2007;20230110;44566100;TVA DEDUCTIBLE 20%;;;8;20230110;Facture CENTRE INTER MEDECINE TRAVAIL - PARIS du 10/01/2023;322;0;;;;;;-322;322;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2008;20230110;40110000;FOURNISSEURS;CIAMT;CENTRE INTER MEDECINE TRAVAIL PARIS;9;20230110;Facture CENTRE INTER MEDECINE TRAVAIL - PARIS du 10/01/2023;0;60;;;;;;60;60;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;01/02/2008;20230110;64750000;PERS MEDECINE DU TRAVAIL PHARMACIE;;;9;20230110;Facture CENTRE INTER MEDECINE TRAVAIL - PARIS du 10/01/2023;50;0;;;;;;-50;50;;;;;6;;64;SALAIRES;647;Autres charges sociales;6475;Medecine du travail, pharmacie;64750;Medecine du travail, pharmacie;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2008;20230110;44566100;TVA DEDUCTIBLE 20%;;;9;20230110;Facture CENTRE INTER MEDECINE TRAVAIL - PARIS du 10/01/2023;10;0;;;;;;-10;10;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2009;20230106;40110000;FOURNISSEURS;RESTAURANT;RESTAURANTS DIVERS ;11;20230106;Facture NAAN STOP du 06/01/2023;0;17;;;;;;17;17;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;01/02/2009;20230106;62510000;DIVERS FRAIS DE DEPLACEMENT;;;11;20230106;Facture NAAN STOP du 06/01/2023;15,45;0;;;;;;-15;15;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/02/2009;20230106;44566100;TVA DEDUCTIBLE 20%;;;11;20230106;Facture NAAN STOP du 06/01/2023;1,55;0;;;;;;-1;1;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/03/2001;20230101;40110000;FOURNISSEURS;LEASCOM;LEASCOM ;10;20230101;LEASECOM;0;1681,88;;;;;;1681;1681;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;01/03/2001;20230101;61359000;ABONNEMENT ZEENDOC;;;10;20230101;LEASECOM;1401,57;0;;;;;;-1401;1401;;;;;6;;61;NA;613;Loyer;6135;Locations mobilieres;61359;;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/03/2001;20230101;44566100;TVA DEDUCTIBLE 20%;;;10;20230101;LEASECOM;280,31;0;;;;;;-280;280;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/04/2001;20230102;62510400;FRAIS DEPLACEMENTS MOONCARD;;;15;20230102;MoonCard - SNCF Internet - Billet SNCF-65a‚¬-02.01.23;65;0;;;;;;-65;65;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/04/2001;20230102;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;15;20230102;MoonCard - SNCF Internet - Billet SNCF-65a‚¬-02.01.23;0;65;;;;;;65;65;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;01/04/2010;20230104;62510400;FRAIS DEPLACEMENTS MOONCARD;;;24;20230104;MoonCard - Sanef Autoroute;11,7;0;;;;;;-11;11;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/04/2010;20230104;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;24;20230104;MoonCard - Sanef Autoroute;0;11,7;;;;;;11;11;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-100;20230124;62510400;FRAIS DEPLACEMENTS MOONCARD;;;114;20230124;MoonCard - Indigo;5,2;0;;;;;;-5;5;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-100;20230124;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;114;20230124;MoonCard - Indigo;0;5,2;;;;;;5;5;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-101;20230124;62510400;FRAIS DEPLACEMENTS MOONCARD;;;115;20230124;MoonCard - Amazon Paymen;83,32;0;;;;;;-83;83;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-101;20230124;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;115;20230124;MoonCard - Amazon Paymen;0;83,32;;;;;;83;83;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-102;20230125;62510400;FRAIS DEPLACEMENTS MOONCARD;;;116;20230125;MoonCard - Lw-sncf Connect;169,7;0;;;;;;-169;169;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-102;20230125;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;116;20230125;MoonCard - Lw-sncf Connect;0;169,7;;;;;;169;169;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-103;20230125;62510400;FRAIS DEPLACEMENTS MOONCARD;;;117;20230125;MoonCard - Sanef 4789125;9,75;0;;;;;;-9;9;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-103;20230125;44566100;TVA DEDUCTIBLE 20%;;;117;20230125;MoonCard - Sanef 4789125;1,95;0;;;;;;-1;1;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-103;20230125;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;117;20230125;MoonCard - Sanef 4789125;0;11,7;;;;;;11;11;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-104;20230125;62510400;FRAIS DEPLACEMENTS MOONCARD;;;118;20230125;MoonCard - Commune Kremlin-bicetre - Visite PSISH KB;6,2;0;;;;;;-6;6;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-104;20230125;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;118;20230125;MoonCard - Commune Kremlin-bicetre - Visite PSISH KB;0;6,2;;;;;;6;6;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-105;20230125;62510400;FRAIS DEPLACEMENTS MOONCARD;;;119;20230125;MoonCard - Sanef Autoroute;9,75;0;;;;;;-9;9;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-105;20230125;44566100;TVA DEDUCTIBLE 20%;;;119;20230125;MoonCard - Sanef Autoroute;1,95;0;;;;;;-1;1;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-105;20230125;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;119;20230125;MoonCard - Sanef Autoroute;0;11,7;;;;;;11;11;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-106;20230125;62510400;FRAIS DEPLACEMENTS MOONCARD;;;120;20230125;MoonCard - Commune De Chatillon - Visite PSISH ChÃ¢tillon;4,4;0;;;;;;-4;4;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-106;20230125;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;120;20230125;MoonCard - Commune De Chatillon - Visite PSISH ChÃ¢tillon;0;4,4;;;;;;4;4;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-107;20230125;62510400;FRAIS DEPLACEMENTS MOONCARD;;;121;20230125;MoonCard - Amazon Eu Sar;56,97;0;;;;;;-56;56;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-107;20230125;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;121;20230125;MoonCard - Amazon Eu Sar;0;56,97;;;;;;56;56;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-108;20230125;62510400;FRAIS DEPLACEMENTS MOONCARD;;;122;20230125;MoonCard - Dac Assevilli;84,54;0;;;;;;-84;84;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-108;20230125;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;122;20230125;MoonCard - Dac Assevilli;0;84,54;;;;;;84;84;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-109;20230125;61351200;ABONNEMENT ADOBE;;;123;20230125;MoonCard - Adobe Creative Cloud;49,99;0;;;;;;-49;49;;;;;6;;61;NA;613;Loyer;6135;Locations mobilieres;61351;Locations mobilieres;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-109;20230125;40110000;FOURNISSEURS;ADO;ADO ;123;20230125;MoonCard - Adobe Creative Cloud;0;49,99;;;;;;49;49;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;01/04/2011;20230104;62510400;FRAIS DEPLACEMENTS MOONCARD;;;25;20230104;MoonCard - BP - Essence dÃ©placement;48,35;0;;;;;;-48;48;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/04/2011;20230104;44566100;TVA DEDUCTIBLE 20%;;;25;20230104;MoonCard - BP - Essence dÃ©placement;7,44;0;;;;;;-7;7;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;01/04/2011;20230104;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;25;20230104;MoonCard - BP - Essence dÃ©placement;0;55,79;;;;;;55;55;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-110;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;124;20230126;MoonCard - Sanef Autoroute;9,75;0;;;;;;-9;9;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-110;20230126;44566100;TVA DEDUCTIBLE 20%;;;124;20230126;MoonCard - Sanef Autoroute;1,95;0;;;;;;-1;1;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-110;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;124;20230126;MoonCard - Sanef Autoroute;0;11,7;;;;;;11;11;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-111;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;125;20230126;MoonCard - Sanef Autoroute;11,08;0;;;;;;-11;11;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-111;20230126;44566100;TVA DEDUCTIBLE 20%;;;125;20230126;MoonCard - Sanef Autoroute;2,22;0;;;;;;-2;2;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-111;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;125;20230126;MoonCard - Sanef Autoroute;0;13,3;;;;;;13;13;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-112;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;126;20230126;MoonCard - Sanef 4789125;11,92;0;;;;;;-11;11;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-112;20230126;44566100;TVA DEDUCTIBLE 20%;;;126;20230126;MoonCard - Sanef 4789125;2,38;0;;;;;;-2;2;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-112;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;126;20230126;MoonCard - Sanef 4789125;0;14,3;;;;;;14;14;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-113;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;127;20230126;MoonCard - Cora - Cora fournitures de bureau;13,16;0;;;;;;-13;13;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-113;20230126;44566100;TVA DEDUCTIBLE 20%;;;127;20230126;MoonCard - Cora - Cora fournitures de bureau;1,32;0;;;;;;-1;1;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-113;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;127;20230126;MoonCard - Cora - Cora fournitures de bureau;0;14,48;;;;;;14;14;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-114;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;128;20230126;MoonCard - Rue Du Commerce - MatÃ©riel informatique;34,15;0;;;;;;-34;34;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-114;20230126;44566100;TVA DEDUCTIBLE 20%;;;128;20230126;MoonCard - Rue Du Commerce - MatÃ©riel informatique;6,83;0;;;;;;-6;6;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-114;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;128;20230126;MoonCard - Rue Du Commerce - MatÃ©riel informatique;0;40,98;;;;;;40;40;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-115;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;129;20230126;MoonCard - Ville De Paris - Visite PSISH st Michel;12,4;0;;;;;;-12;12;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-115;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;129;20230126;MoonCard - Ville De Paris - Visite PSISH st Michel;0;12,4;;;;;;12;12;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-116;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;130;20230126;MoonCard - Esso - Esso;19,12;0;;;;;;-19;19;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-116;20230126;44566100;TVA DEDUCTIBLE 20%;;;130;20230126;MoonCard - Esso - Esso;2,94;0;;;;;;-2;2;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-116;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;130;20230126;MoonCard - Esso - Esso;0;22,06;;;;;;22;22;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-117;20230126;62510400;FRAIS DEPLACEMENTS MOONCARD;;;131;20230126;MoonCard - Ville De Paris - Visite PSISH Paris 2;12,4;0;;;;;;-12;12;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-117;20230126;40110000;FOURNISSEURS;DIVERS MOONCARD;DIV ;131;20230126;MoonCard - Ville De Paris - Visite PSISH Paris 2;0;12,4;;;;;;12;12;;;;;4;;40;FOURNISSEURS;401;Fournisseurs;4011;Fournisseurs - Achats de biens et prestations de services;40110;Fournisseurs - Achats de biens et prestations de services;Bilan;;;;;;C;Décaissements;;;;;;;
AC;ACHATS;1-4-118;20230127;62510400;FRAIS DEPLACEMENTS MOONCARD;;;132;20230127;MoonCard - Sanef Autoroute;9,75;0;;;;;;-9;9;;;;;6;;62;NA;625;Deplacements, missions et receptions;6251;Deplacements, missions et receptions;62510;Deplacements, missions et receptions;;Resultat;;;;;D;Encaissements;;;;;;;
AC;ACHATS;1-4-118;20230127;44566100;TVA DEDUCTIBLE 20%;;;132;20230127;MoonCard - Sanef Autoroute;1,95;0;;;;;;-1;1;;;;;4;;44;ETAT;445;TVA;4456;Taxes sur le chiffre d'affaires deductibles;44566;T.V.A. sur autres biens et services;Bilan;;;;;;D;Encaissements;;;;;;;
